Fecha Bajada,ID,Consulta1[CUIT],Consulta1[NombreDist],Consulta1[Fechacreacion],Consulta1[TipoCuenta],Consulta1[Direccion],Consulta1[Ciudad],Consulta1[Provincia_txt],Consulta1[CP],Consulta1[SalesDistrict],Consulta1[SalesDistrict_txt],Consulta1[SalesOffice],Consulta1[SalesOffice_txt],Consulta1[SalesGroup],Consulta1[SalesGroup_txt],Consulta1[CustomerGroup],Consulta1[CustomerGroup_txt],exists_in_tms
2026-03-02,3761340,30716531038,AGROQUIMIA SRL,2020-05-05T00:00:00,SoldTo,BELGRANO 164,CHOVET,Santa Fe,2633,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3763581,30716531038,AGROQUIMIA SRL,2020-05-26T00:00:00,ShipTo,RUTA 33 KM 667,VILLA DIVISA DE MAYO,Santa Fe,2631,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3754521,33714129029,AGROQUIMICA SUR S.R.L.,2020-03-11T00:00:00,SoldTo,RUTA NACIONAL N 38 KM 734.4 0 - NO,CONCEPCION,Tucuman,4146,E00042,Gerencia F&V,E194,NOA F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,1813656,30708362235,AGROQUIMICOS DEL NORTE SA,2004-12-17T00:00:00,SoldTo,RUTA PROV NRO 42 KM 1,BANDERA,Santiago del Estero,3064,E00029,I - N - NEA,E132,N - NEA 3 - I,ESB,0569 Agrog del Norte,E2,Centro de Soluciones,True
2026-03-02,1804698,30626586186,AGROQUIMICOS DEL SUR SRL,2004-12-17T00:00:00,SoldTo,RUTA 9 KM N 379,CANADA DE GOMEZ,Santa Fe,2500,E00033,I - N - NUCLEO,E147,N - NUCLEO 6 - I,EBL,0137 Agro Del Sur,E2,Centro de Soluciones,True
2026-03-02,1827803,30708876166,AGROSERVICIOS DEL NEA S.R.L.,2005-10-24T00:00:00,SoldTo,"R12 KM 5,5 MERC CENTRAL 0 - NO DETE",POSADAS,Misiones,3300,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3778317,30708876166,AGROSERVICIOS DEL NEA S.R.L.,2021-01-08T00:00:00,ShipTo,AV. INTENDENTE CHANDRIL NRO 1632,APOSTOLES,Misiones,3350,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3817764,30708876166,AGROSERVICIOS DEL NEA S.R.L.,2023-03-22T00:00:00,ShipTo,RUTA NACIONAL 14 KM 850,LEANDRO N ALEM,Misiones,3315,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1809793,30707129103,AGROSERVICIOS HUMBOLDT S.A.,2004-12-17T00:00:00,SoldTo,RUTA PROV N 70 KM 33 0,HUMBOLDT,Santa Fe,3081,E00022,C - N - ESTE,E102,N - ESTE 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3478664,30714214434,AGROSERVICIOS SAN BASILIO SRL,2014-06-03T00:00:00,SoldTo,RUTA E 86 KM 96.5 0 NO DETER,SAN BASILIO,Cordoba,5841,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3106078,30711292418,AGROSISTEMA MAR CHIQUITA SRL,2010-04-14T00:00:00,SoldTo,KM 8.7 RUTA PROV 23 SUR,SUARDI,Santa Fe,2349,E00031,I - N - CENTRO,E138,N - CENTRO 3 - I,E16,0795 AGROSISTEMA MAR,E2,Centro de Soluciones,True
2026-03-02,3559365,30711292418,AGROSISTEMA MAR CHIQUITA SRL,2015-09-24T00:00:00,ShipTo,"RUTA NAC 34 KM 389,3",CERES,Santa Fe,2340,E00031,I - N - CENTRO,E138,N - CENTRO 3 - I,E16,0795 AGROSISTEMA MAR,E2,Centro de Soluciones,True
2026-03-02,3348079,33712223389,AGROSISTEMAS S.A,2012-04-18T00:00:00,SoldTo,J J TORRES 4117,SAN FRANCISCO,Cordoba,2400,E00021,C - N - CENTRO,E094,N - CENTRO 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3829070,30717314111,AGROSOLUCIONES DERO S. A.,2023-08-19T00:00:00,SoldTo,RUTA 65 KM 341,DAIREAUX,Buenos Aires,6555,E00036,I - S - OESTE,E161,S - OESTE 5 - I,EAB,DAIREAUX RUTA 65,E2,Centro de Soluciones,True
2026-03-02,3096439,30711202206,AGROSURCO SOLUCIONES SRL,2009-12-16T00:00:00,SoldTo,ITURRASPE 1527,RECONQUISTA,Santa Fe,3560,E00029,I - N - NEA,E087,N - NEA 3 - C,EIW,0330 Agrosurco de,E2,Centro de Soluciones,True
2026-03-02,1802761,30536984344,AGROVETERINARIA EL AGROPECUARIO S A,2004-12-17T00:00:00,SoldTo,MORENO Y SUIPACHA 0,TRES ARROYOS,Buenos Aires,7500,E00024,C - S - SUR,E110,S - SUR 3 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3261501,30710543301,AGROYUSPE SRL,2011-01-26T00:00:00,SoldTo,AYACUCHO 1831 - ENTRE LAS CALLES: C,ROSARIO SUD,Santa Fe,2000,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3262225,30710543301,AGROYUSPE SRL,2011-01-26T00:00:00,ShipTo,PROGRESO Y URQUIZA,FUENTES,Santa Fe,2171,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3768184,30710543301,AGROYUSPE SRL,2020-07-06T00:00:00,ShipTo,RUTA 17 S KM 22,FUENTES,Santa Fe,2123,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3819608,30710543301,AGROYUSPE SRL,2023-04-28T00:00:00,ShipTo,RN A012 KM 15,PINERO,Santa Fe,2119,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1804287,30617849212,AIBAL SERVICIOS AGROPECUARIOS SA,2004-12-17T00:00:00,SoldTo,MISIONES 1312 - ESQUINA : ACCESO JU,BRAGADO,Buenos Aires,6640,E00035,I - S - NUCLEO,E152,S - NUCLEO 1 - I,E69,0069 Aibal Servicios,E2,Centro de Soluciones,True
2026-03-02,1861086,30617849212,AIBAL SERVICIOS AGROPECUARIOS SA,2006-10-09T00:00:00,SoldTo,"RUTA PROV 46 KM 9,6",25 DE MAYO,Buenos Aires,6660,E00035,I - S - NUCLEO,E152,S - NUCLEO 1 - I,EWO,0687 Aibal Servicios,E2,Centro de Soluciones,True
2026-03-02,3532194,30617849212,AIBAL SERVICIOS AGROPECUARIOS SA,2015-04-20T00:00:00,ShipTo,"RUTA NAC 5 KM 207,5",BRAGADO,Buenos Aires,6640,E00035,I - S - NUCLEO,E152,S - NUCLEO 1 - I,E69,0069 Aibal Servicios,E2,Centro de Soluciones,True
2026-03-02,3769931,30617849212,AIBAL SERVICIOS AGROPECUARIOS SA,2020-07-21T00:00:00,SoldTo,POSADAS 3294,SALADILLO,Buenos Aires,7260,E00035,I - S - NUCLEO,E152,S - NUCLEO 1 - I,ELB,AIBAL S.A,E2,Centro de Soluciones,True
2026-03-02,3773794,30617849212,AIBAL SERVICIOS AGROPECUARIOS SA,2020-09-28T00:00:00,ShipTo,"RUTA PROV 46 KM 9,6",25 DE MAYO,Buenos Aires,6660,E00035,I - S - NUCLEO,E152,S - NUCLEO 1 - I,ELB,AIBAL S.A,E2,Centro de Soluciones,True
2026-03-02,1806447,30673096723,AJU SRL,2004-12-17T00:00:00,SoldTo,RUTA NACIONAL 34 KM 1329 5,PICHANAL,Salta,4534,E00030,I - N - NOA,E134,N - NOA 2 - I,ERA,0543 AJU SRL,E2,Centro de Soluciones,True
2026-03-02,3764951,30673096723,AJU SRL,2020-06-09T00:00:00,SoldTo,RUTA PROVINCIA 5 KM 100,LAS LAJITAS,Salta,4449,E00030,I - N - NOA,E134,N - NOA 2 - I,EYB,AJU S R L,E2,Centro de Soluciones,True
2026-03-02,1803236,30572066114,ALBERTO MONCHO E HIJOS SA,2004-12-17T00:00:00,SoldTo,GENERAL ROCA 577,CARMEN DE ARECO,Buenos Aires,6725,E00035,I - S - NUCLEO,E155,S - NUCLEO 4 - I,EJG,0340 Moncho Alberto,E2,Centro de Soluciones,True
2026-03-02,3800363,30572066114,ALBERTO MONCHO E HIJOS SA,2022-04-18T00:00:00,SoldTo,AV SMITH 481,SAN ANTONIO DE ARECO,Buenos Aires,2760,E00035,I - S - NUCLEO,E153,S - NUCLEO 2 - I,E56,Alberto Moncho e hij,E2,Centro de Soluciones,True
2026-03-02,3808763,30572066114,ALBERTO MONCHO E HIJOS SA,2022-11-16T00:00:00,ShipTo,RUTA 31 Y MATHEU SECCION QUINTAS,CARMEN DE ARECO,Buenos Aires,6725,E00035,I - S - NUCLEO,E153,S - NUCLEO 2 - I,E56,Alberto Moncho e hij,E2,Centro de Soluciones,True
2026-03-02,1805868,30663322245,ALEA Y CIA SOCIEDAD ANONIMA,2004-12-17T00:00:00,SoldTo,VICTOR J DEL CARRIL 72,CATRILO,La Pampa,6330,E00024,C - S - SUR,E110,S - SUR 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3804091,30663322245,ALEA Y CIA SOCIEDAD ANONIMA,2022-07-22T00:00:00,ShipTo,AV 542 1770,QUEQUEN,Buenos Aires,7631,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3818569,30663322245,ALEA Y CIA SOCIEDAD ANONIMA,2023-04-04T00:00:00,ShipTo,RUTA 51 KM 69,ARRECIFES,Buenos Aires,2740,E00025,C - S - NUCLEO,E110,S - SUR 3 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3907887,30663322245,ALEA Y CIA SOCIEDAD ANONIMA,2024-07-10T00:00:00,ShipTo,SARGENTO CABRAL 1210,BAHIA BLANCA,Buenos Aires,8000,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3909958,30663322245,ALEA Y CIA SOCIEDAD ANONIMA,2024-09-27T00:00:00,ShipTo,PARQUE INDUSTRIAL NUM 1254,GENERAL LAMADRID,Buenos Aires,7406,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3919940,30663322245,ALEA Y CIA SOCIEDAD ANONIMA,2025-05-09T00:00:00,ShipTo,ACCESO HERMANO INOCENCIO S/N,TRES ALGARROBOS,Buenos Aires,6231,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3065181,30710880723,ALESSO AGRO SA,2009-05-04T00:00:00,SoldTo,RUTA 11 KM 563,SAN JUSTO,Santa Fe,3040,E00032,I - N - ESTE,E141,N - ESTE 3 - I,ERJ,0551 ALESSO AGRO SA,E2,Centro de Soluciones,True
2026-03-02,3925298,30710880723,ALESSO AGRO SA,2025-11-18T00:00:00,SoldTo,SOLER 45,ESPERANZA,Santa Fe,3080,E00032,I - N - ESTE,E141,N - ESTE 3 - I,E22,0803 ALLEGRO S.A.,E2,Centro de Soluciones,True
2026-03-02,3780999,30715948318,ALFREDO S. MONDINO CEREALES SRL,2021-03-10T00:00:00,SoldTo,VELEZ SARSFIELD 466,DEL CAMPILLO,Cordoba,6271,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3781152,30715948318,ALFREDO S. MONDINO CEREALES SRL,2021-03-10T00:00:00,ShipTo,RUTA PROV 27 KM 100,DEL CAMPILLO,Cordoba,6271,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3781153,30715948318,ALFREDO S. MONDINO CEREALES SRL,2021-03-10T00:00:00,ShipTo,RUTA NAC 35 Y RUTA PCIAL 26,HUINCA RENANCO,Cordoba,6270,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3781154,30715948318,ALFREDO S. MONDINO CEREALES SRL,2021-03-10T00:00:00,ShipTo,CRUCE DE RUTA 27 Y ACCESO PEDRO IL,JOVITA,Cordoba,6127,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3781162,30715948318,ALFREDO S. MONDINO CEREALES SRL,2021-03-10T00:00:00,ShipTo,RUTA A005 KM 3,RIO CUARTO,Cordoba,5800,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3781163,30715948318,ALFREDO S. MONDINO CEREALES SRL,2021-03-10T00:00:00,ShipTo,BOULEVARD OVIDIO LAGOS 2150,VENADO TUERTO,Santa Fe,2600,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3781164,30715948318,ALFREDO S. MONDINO CEREALES SRL,2021-03-10T00:00:00,ShipTo,RUTA NAC 35 KM 626,VICUNA MACKENNA,Cordoba,6140,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3781166,30715948318,ALFREDO S. MONDINO CEREALES SRL,2021-03-10T00:00:00,ShipTo,ARISTOBULO DEL VALLE 111,VILLA VALERIA,Cordoba,6273,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3803717,30715948318,ALFREDO S. MONDINO CEREALES SRL,2022-07-05T00:00:00,ShipTo,ALEM Y FORTIN ZAPALLAR - PARQUE IND,VENADO TUERTO,Santa Fe,2600,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3817638,30715948318,ALFREDO S. MONDINO CEREALES SRL,2023-03-22T00:00:00,ShipTo,CALLE PUBLICA B NUM 400 ENTRE CALLE,CORREA,Santa Fe,2506,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3914972,30715948318,ALFREDO S. MONDINO CEREALES SRL,2025-02-05T00:00:00,SoldTo,VELEZ SARSFIELD 466,DEL CAMPILLO,Cordoba,6271,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3914973,30715948318,ALFREDO S. MONDINO CEREALES SRL,2025-02-05T00:00:00,SoldTo,VELEZ SARSFIELD 466,DEL CAMPILLO,Cordoba,6271,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,ET,Distribuidor Regiona,True
2026-03-02,3109733,30711356742,ALLEGRO SA,2010-05-20T00:00:00,SoldTo,SOLER 45,ESPERANZA,Santa Fe,3080,E00032,I - N - ESTE,E141,N - ESTE 3 - I,E22,0803 ALLEGRO S.A.,E2,Centro de Soluciones,True
2026-03-02,3463612,30711356742,ALLEGRO SA,2014-02-28T00:00:00,ShipTo,RUTA 70 Â§ KM 86,RAFAELA,Santa Fe,2300,E00032,I - N - ESTE,E141,N - ESTE 3 - I,E22,0803 ALLEGRO S.A.,E2,Centro de Soluciones,True
2026-03-02,3822258,30711356742,ALLEGRO SA,2023-07-19T00:00:00,ShipTo,RUTA NACIONAL NÂº 34 KM 213,SUSANA,Santa Fe,2301,E00032,I - N - ESTE,E141,N - ESTE 3 - I,E22,0803 ALLEGRO S.A.,E2,Centro de Soluciones,True
2026-03-02,3925139,30711356742,ALLEGRO SA,2025-11-10T00:00:00,SoldTo,AVENIDA LUIS FANTI 891,RAFAELA,Santa Fe,2300,E00032,I - N - ESTE,E141,N - ESTE 3 - I,EAV,ALLEGRO S.A,E2,Centro de Soluciones,True
2026-03-02,1814060,30708737522,ANGELINI SRL,2004-12-17T00:00:00,SoldTo,URQUIZA 2077,GUALEGUAYCHU,Entre Rios,2820,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3262258,30708737522,ANGELINI SRL,2011-01-26T00:00:00,ShipTo,31 DE OESTE Y JJ BRUNO,CONCEPCION DEL URUGUAY,Entre Rios,3260,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3686606,30708737522,ANGELINI SRL,2018-07-02T00:00:00,ShipTo,"RUTA 14 KM 53,3",GUALEGUAYCHU,Entre Rios,2820,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3762068,30708737522,ANGELINI SRL,2020-05-12T00:00:00,ShipTo,SAN MARTIN 1224,VILLA ELISA,Entre Rios,3265,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1805393,30644215640,ARROYO VIEJO SRL,2004-12-17T00:00:00,SoldTo,RUTA 21 KM 276,ARROYO SECO,Santa Fe,2128,E00033,I - N - NUCLEO,E142,N - NUCLEO 1 - I,EVJ,0656 Arroyo Viejo,E2,Centro de Soluciones,True
2026-03-02,3448280,30712128735,ASOCIADOS MJC S.R.L,2013-10-15T00:00:00,SoldTo,APOLINARIO SARAVIA 250,SALTA,Salta,4400,E00042,Gerencia F&V,E194,NOA F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,3799248,30712128735,ASOCIADOS MJC S.R.L,2022-03-21T00:00:00,ShipTo,RUTA NACIONAL 34 - KM 1156,PAMPA BLANCA,Jujuy,4606,E00042,Gerencia F&V,E194,NOA F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,3578292,30711727090,AYVU SA,2016-02-24T00:00:00,SoldTo,LOS EUCALIPTUS 2379,LINCOLN,Buenos Aires,6070,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3578778,30711727090,AYVU SA,2016-02-29T00:00:00,ShipTo,RUTA 188 KM 220,LINCOLN,Buenos Aires,6070,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3457157,30708668989,AZUL JACARANDA S.A.,2014-01-07T00:00:00,SoldTo,SAN PABLO 502,SALTO,Buenos Aires,2741,E00025,C - S - NUCLEO,E116,S - NUCLEO 4 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3441864,30712257632,B & A AGRONEGOCIOS SA,2013-09-02T00:00:00,SoldTo,MARIANO MORENO 1815,ARROYITO,Cordoba,2434,E00021,C - N - CENTRO,E094,N - CENTRO 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3645317,30712257632,B & A AGRONEGOCIOS SA,2017-07-14T00:00:00,ShipTo,RUTA E52 KM 57 CAMINO A LA TORDILLA,ARROYITO,Cordoba,2434,E00021,C - N - CENTRO,E094,N - CENTRO 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3457160,30711552924,BARRACON SRL,2014-01-09T00:00:00,SoldTo,RUTA NACIONAL 34 KM 1458,METAN,Salta,4440,E00030,I - N - NOA,E134,N - NOA 2 - I,EZE,1985 BARRACON,E2,Centro de Soluciones,True
2026-03-02,3740144,30711552924,BARRACON SRL,2019-10-24T00:00:00,ShipTo,NTERS . RUTA NAC. N 16 Y PROV. 3 0,CORONEL OLLEROS,Salta,4446,E00030,I - N - NOA,E134,N - NOA 2 - I,EZE,1985 BARRACON,E2,Centro de Soluciones,True
2026-03-02,3775657,30711552924,BARRACON SRL,2020-11-09T00:00:00,ShipTo,RUTA PROV NRO 5 KM 100,LAS LAJITAS,Salta,4449,E00030,I - N - NOA,E134,N - NOA 2 - I,EZE,1985 BARRACON,E2,Centro de Soluciones,True
2026-03-02,3776183,30711552924,BARRACON SRL,2020-11-20T00:00:00,ShipTo,RUTA NACIONAL 9  34 Km 1441,ROSARIO DE LA FRONTERA,Salta,4190,E00030,I - N - NOA,E134,N - NOA 2 - I,EZE,1985 BARRACON,E2,Centro de Soluciones,True
2026-03-02,3785708,30711552924,BARRACON SRL,2021-06-09T00:00:00,ShipTo,RUTA NACIONAL 9 / 34 KM 1454,METAN VIEJO,Salta,4441,E00030,I - N - NOA,E134,N - NOA 2 - I,EZE,1985 BARRACON,E2,Centro de Soluciones,True
2026-03-02,1802849,30544756679,BELGRANO CEREALES S R L,2004-12-17T00:00:00,SoldTo,CALLE 221 275,GENERAL BELGRANO,Buenos Aires,7223,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1810143,30707149864,BESANA SEMILLAS SRL,2004-12-17T00:00:00,SoldTo,AZOPARDO Y ARTIGAS,ARRIBENOS,Buenos Aires,6007,E00033,I - N - NUCLEO,E146,N - NUCLEO 5 - I,ECO,0166 Besana,E2,Centro de Soluciones,True
2026-03-02,3064140,33710914139,BIOTERRA SA,2009-04-24T00:00:00,SoldTo,GOMILA 999,TRES ARROYOS,Buenos Aires,7500,E00034,I - S - SUR,E149,S - SUR 2 - I,E98,Bioterra S.A.,E2,Centro de Soluciones,True
2026-03-02,3783733,33710914139,BIOTERRA SA,2021-04-23T00:00:00,ShipTo,ANIBAL PONCE 2200,TRES ARROYOS,Buenos Aires,7500,E00034,I - S - SUR,E149,S - SUR 2 - I,E98,Bioterra S.A.,E2,Centro de Soluciones,True
2026-03-02,3787833,30707636374,BODEGAS Y VINEDOS PEDEMONTE ARGENT,2021-07-28T00:00:00,SoldTo,RUTA PROVINCIAL 86 KM.1 0 -,LUJAN DE CUYO,Mendoza,5507,E00042,Gerencia F&V,E193,CUYO F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,1808717,20201433178,BOUVIER GUILLERMO LUJAN,2004-12-17T00:00:00,SoldTo,MITRE 582,BOMBAL,Santa Fe,2179,E00033,I - N - NUCLEO,E142,N - NUCLEO 1 - I,ERK,0552 Bouvier Guiller,E2,Centro de Soluciones,True
2026-03-02,3575759,20201433178,BOUVIER GUILLERMO LUJAN,2016-02-04T00:00:00,ShipTo,"RUTA PROVINCIAL N 14, KM 79",BOMBAL,Santa Fe,2179,E00033,I - N - NUCLEO,E142,N - NUCLEO 1 - I,ERK,0552 Bouvier Guiller,E2,Centro de Soluciones,True
2026-03-02,3294213,30711895945,CAMPO AGRO S.R.L.,2011-09-08T00:00:00,SoldTo,BERNARDINO LOPEZ 755 - BARRIO:,GUINAZU,Cordoba,5145,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3803837,30711895945,CAMPO AGRO S.R.L.,2022-07-11T00:00:00,ShipTo,RUTA PROVINCIAL E52 KM 57,ARROYITO,Cordoba,2434,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3479944,30714327573,CAMPO FERTIL SRL,2014-06-11T00:00:00,SoldTo,ACCESO CARLOS FUERTES S/N 0,VILLAGUAY,Entre Rios,3240,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3496222,30714327573,CAMPO FERTIL SRL,2014-08-04T00:00:00,ShipTo,ACC. CARLOS FUERTES KM 159.64,VILLAGUAY,Entre Rios,3240,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3787831,30714327573,CAMPO FERTIL SRL,2021-07-27T00:00:00,ShipTo,SAN MARTIN 1689,VILLAGUAY,Entre Rios,3240,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1802794,30539391735,CAMPOAMOR HNOS SA,2004-12-17T00:00:00,SoldTo,GRAL PAZ Y RUTA 86 0,BENITO JUAREZ,Buenos Aires,7020,E00024,C - S - SUR,E110,S - SUR 3 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3262023,30539391735,CAMPOAMOR HNOS SA,2011-01-26T00:00:00,ShipTo,MACAYA 1547,TANDIL,Buenos Aires,7000,E00024,C - S - SUR,E109,S - SUR 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1803630,30595337441,CARLOS E ITURRIAGA E HIJOS SA,2004-12-17T00:00:00,SoldTo,J M DE ROSAS 1045,CHASCOMUS,Buenos Aires,7130,E00034,I - S - SUR,E148,S - SUR 1 - I,ECQ,0168 Carlos Iturriag,E2,Centro de Soluciones,True
2026-03-02,3810213,33716509929,CEC AGROINSUMOS Y TECNOLOGIA S.A.S.,2022-12-21T00:00:00,SoldTo,ALVEAR 151 Dpto:1,OLIVA,Cordoba,5980,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3906649,33716509929,CEC AGROINSUMOS Y TECNOLOGIA S.A.S.,2024-05-28T00:00:00,ShipTo,RUTA NACIONAL N 9 K554,VILLA MARIA,Cordoba,5900,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1798976,20117948219,CECCOLINI ALDO DAVID,2004-12-17T00:00:00,SoldTo,MORENO Y PELLEGRINI,CARHUE,Buenos Aires,6430,E00026,C - S - OESTE,E119,S - OESTE 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3909872,20117948219,CECCOLINI ALDO DAVID,2024-09-23T00:00:00,ShipTo,AV. RIVADAVIA 1546,CARHUE,Buenos Aires,6430,E00026,C - S - OESTE,E119,S - OESTE 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3078675,30641488492,CEREAL C S A,2009-07-13T00:00:00,SoldTo,PARAGUAY 727 PISO 07,ROSARIO NORTE,Santa Fe,2000,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3349249,30641488492,CEREAL C SA,2012-04-27T00:00:00,ShipTo,RUTA PROVINCIAL NÂº 6 SN,HERNANDO,Cordoba,5929,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3506978,30708622717,CEREALES VIEL SA,2014-10-03T00:00:00,SoldTo,RUTA NAC. 9 KM 761.2 0,SINSACATE,Cordoba,5221,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
